47.632211,-122.152883
47.628397,-122.190344
47.605037,-122.187282
47.619560,-122.185571
47.621306,-122.178845
47.605873,-122.187614
47.637906,-122.194874
47.627376,-122.184110
47.616468,-122.126169
47.616468,-122.126169
47.620560,-122.126780
47.611765,-122.180193
47.631448,-122.148844
47.611765,-122.180193
47.596511,-122.189816
47.627376,-122.184110
47.629265,-122.176849
47.623520,-122.178961
47.637746,-122.190125
47.607610,-122.186391
47.619160,-122.176712
47.619160,-122.176712
47.619160,-122.176712
47.619160,-122.176712
47.621946,-122.173799
47.581823,-122.154089
47.619160,-122.176712
47.619160,-122.176712
47.619160,-122.176712
47.619160,-122.176712
47.619160,-122.176712
47.633598,-122.129904
47.622050,-122.190040
47.636078,-122.189188
47.638021,-122.191800
47.635948,-122.189541
47.628736,-122.127853
47.606754,-122.201348
47.608987,-122.189778
47.637576,-122.194355
47.622413,-122.178731
47.622565,-122.178617
47.622413,-122.178731
47.621539,-122.182640
47.617768,-122.176158
47.612991,-122.180202
47.624081,-122.181448
47.631448,-122.148844
47.596511,-122.189816
47.622050,-122.190040
47.622050,-122.190040
47.638186,-122.196001
47.629898,-122.187090
47.620765,-122.170373
47.605037,-122.187282
47.607610,-122.186391
47.641439,-122.192920
47.626035,-122.178207
47.631448,-122.148844
47.625665,-122.182708
47.632211,-122.152883
47.629163,-122.185131
47.626221,-122.181243
47.621179,-122.175531
47.637576,-122.194355
47.628405,-122.128377
47.624256,-122.175102
47.621826,-122.178855
47.610246,-122.206876
47.626176,-122.185061
47.595935,-122.189327
47.629832,-122.191561
47.601383,-122.190629
47.622947,-122.185622
47.620560,-122.126780
47.627951,-122.191682
47.582762,-122.135298
47.622448,-122.159731
47.629163,-122.185131
47.604500,-122.190086
47.605037,-122.187282
47.605873,-122.187614
47.637906,-122.194874
47.582762,-122.135298
47.596511,-122.189816
47.637576,-122.194355
47.637619,-122.194422
47.631448,-122.148844
47.621306,-122.178845
47.619560,-122.185571
47.642140,-122.197556
47.629832,-122.191561
47.621179,-122.175531
47.628397,-122.190344
47.620427,-122.175059
47.621179,-122.175531
47.638186,-122.196001
47.621536,-122.177782
47.624256,-122.175102
47.626923,-122.135727
47.608987,-122.189778
47.623807,-122.176149
47.577795,-122.143514
47.627521,-122.178240
47.629832,-122.191561
47.623405,-122.189717
47.628313,-122.174344
47.629295,-122.175814
47.628226,-122.176259
47.627521,-122.178240
47.605037,-122.187282
47.621536,-122.177782
47.624256,-122.175102
47.629133,-122.186829
47.621334,-122.177659
47.621826,-122.178855
47.621334,-122.177659
47.622050,-122.190040
47.623520,-122.178961
47.641439,-122.192920
47.637576,-122.194355
47.621903,-122.163740
47.628282,-122.128727
47.577481,-122.171096
47.621903,-122.163740
47.637576,-122.194355
47.631367,-122.168070
47.612278,-122.180189
47.630841,-122.166659
47.620560,-122.126780
47.582447,-122.168699
47.607610,-122.186391
47.605873,-122.187614
47.608495,-122.143421
